Nemerow_Index,WQI
2.5599706536604936,64.67095231645885
5.728928685254539,23.86565211839817
4.525966679962728,38.76060274168219
3.7926216630837013,44.124895397891905
1.358102522433401,86.23690720520918
1.3579698618491145,84.67513899578405
0.819459866925097,92.10141958468338
5.263968801762143,25.298871357032112
3.8061325645876485,54.22838762181114
4.39439917787825,35.06820684747451
0.6132147186269135,94.06902967373775
5.834504186890968,29.996015980211837
5.0784345244023195,27.478988620045936
1.6678651087305187,75.2186301137269
1.5000373196390533,80.14810164522335
1.508724804193886,77.61831252691775
2.1733323362774577,64.45735973598978
3.386160373977308,54.56108685053045
2.8756976025316368,56.92886751091848
2.1017602710892307,73.52060606283611
3.8651909209730873,44.142225629928106
1.26721623358623,89.09231846665605
2.1067955669437,68.42524667691511
2.514990138115304,64.75938707062069
3.0083849131936975,62.64087254136376
4.818467787661575,30.027227600832916
1.5982058018709786,79.33406141315831
3.3282894112748638,60.29666396491905
3.7582801287412337,42.833285323748434
0.7554772699599874,90.53959228966939
3.841496685457911,49.17932592331189
1.4378826802801035,83.71587530332785
0.8577837614190373,83.47211637733068
5.718870454893333,17.513422406602906
5.8109761819100765,23.639587806681554
4.946185414640536,34.41443559528551
2.175375730453539,71.63439904026073
1.0371966270351112,87.38363837301391
4.263281645816863,39.725598895158384
2.920838715567807,61.49769212847862
1.1712102916462834,85.3609509559699
3.223473005611986,53.625708752132724
0.6891368661337012,98.15975035177406
5.501262211433302,27.628291829297574
1.923289898800093,69.27037237738814
4.143872563946901,46.68393482125216
2.2144109184917604,66.20672591945194
3.3603741164779595,57.78328784251735
3.506906536388038,57.291144074791106
1.5166995053903987,76.24182740382277
5.832715452705072,25.111845905458814
4.76323052848613,37.34751157318324
5.66724417860304,26.780444228836917
5.421550427352068,34.39624116136287
3.7884498834609683,47.874374109265446
5.570308292627143,21.78589339210361
0.9867087612855572,83.12137400414288
1.5779057433052985,75.43503132551672
0.7487500890079594,89.58346696073613
2.289316819197954,70.4588308400942
2.637725093292151,65.49747443787604
1.9924196747564276,76.41106738693233
5.058056300335611,31.76824751298088
2.462143296814741,72.57520180163027
2.0451398032805943,71.33198532276015
3.4848284573703667,63.835492491858524
1.2750832373611947,85.28904568668389
4.912083394147218,30.25824395334743
0.9100285402387396,83.43104471453256
5.927878151302846,21.90353461838432
4.7473462311316155,35.01697473841979
1.5929362484379483,81.35136262245607
0.5303716441798132,94.73293330186671
4.985037856501588,32.410673286601074
4.387715391161894,37.37866734704081
4.50953942422543,33.06182887421324
4.741986906772701,34.19711695030045
0.9072455845374969,91.17777978603768
2.4715615069934995,67.49029463210857
1.1372798273882134,79.66376721541117
5.247068842315764,29.857294332141908
3.9281396975515683,48.51138360196918
2.3199391366895705,65.14539190988627
0.8495709265731299,89.14569291504486
2.210402769436142,70.39239748639608
2.2885082711471085,64.53325714819155
4.5128339808593525,40.50789069979187
4.006566092453673,48.15449585734836
5.3796700841697955,31.706658836408863
3.097182088390721,62.40325001486488
1.1577683526606593,78.85944976725274
4.422846329726473,36.540274389032135
4.684317767392936,38.82185120903
3.5870245866322295,53.63031188411374
4.740319489750085,38.065877633598035
3.215875780004149,71.99660293256287
3.3750305616009673,56.72064946115961
2.851475600972023,66.04734194760009
0.6398051970925236,95.17863689322374
1.0934028484631746,87.84462655097035
0.6728605212770384,89.6553059841986
4.000257261950792,49.032403845637376
2.228957895919797,66.81776754693244
3.297138801405865,54.541351754060784
5.491615606593512,23.92173511967118
1.8711072603188121,75.06754854324132
2.7571060766959636,72.03770223129852
4.655531261986768,29.68126719281164
1.7583899102039235,79.00677697374509
0.9233895040583615,81.0833782104535
2.093632991025724,69.848227157995
1.3867170798970243,85.63512180925963
5.613337087884152,24.477069389945797
4.944662087604293,28.93608270562482
3.9837206608073292,43.358556242061184
5.293033246032447,31.26244217430066
4.920196422945129,30.655881763372204
1.5261353238731972,80.26300748603974
5.409074491694878,27.1597817217344
3.466382330536079,50.59743714733967
4.940920853402344,41.87334483636966
5.428502149579213,29.25089706995267
2.2490191123452514,61.53767163670867
1.105285584902222,85.82446186289772
1.7536433939806793,73.67866832218728
2.8490928374444096,64.94698003368536
4.999081212573712,29.342320676524093
5.234018207909889,28.8818084273489
0.5382367179215488,94.75375342398092
3.3091101641766114,58.79003356029623
2.7957605173182847,57.45604738798006
1.7215929575890163,75.42049012918447
1.1592595203352554,82.45021523083024
2.356883442719954,65.56875659298578
5.686003371518855,30.300771445619837
2.277616126114154,70.87210914130274
3.3533484195885137,49.68626051821489
4.366604273923478,44.72229009025215
2.4999628130861167,74.73912681138795
5.844801454965284,25.22504140017326
5.793460122181612,15.710808486732189
1.8848026270395029,72.6182282435017
3.23486678240812,61.39694303423687
2.154830703992233,68.07910763362973
2.0666227190760718,73.87587100505795
0.7028782104499304,93.6096803726433
3.8526038368894326,44.28212631568032
3.264734627758738,55.68798110100984
0.7831331318749415,76.462633359412
2.032555553301363,68.46294946509444
